Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue,Price_Gap,Price_Gap_Pct,Inventory_Level,Season,Is_Discounted,Price_to_Base_Ratio
2024-06-05,LAPTOP001,Laptop Pro,Laptops,75000,69933.14,0.05,66436.48,84678.43,148,78,0,0,6,2,2,9832598.89,-18241.949999999997,-0.2154261716944917,Low,Summer,1,0.8858197333333333
2024-06-06,LAPTOP001,Laptop Pro,Laptops,75000,78769.87,0.15,66954.39,62866.06,80,261,0,0,6,3,2,5356351.35,4088.3300000000017,0.065032387905334,Medium,Summer,1,0.8927252
2024-06-07,LAPTOP001,Laptop Pro,Laptops,75000,73914.77,0.0,73914.77,77598.25,94,167,0,0,6,4,2,6947988.64,-3683.479999999996,-0.047468596263446614,Medium,Summer,0,0.9855302666666668
2024-06-08,LAPTOP001,Laptop Pro,Laptops,75000,80329.66,0.05,76313.18,85883.91,118,219,0,1,6,5,2,9004954.8,-9570.73000000001,-0.11143798646335512,Medium,Summer,1,1.0175090666666666
2024-06-09,LAPTOP001,Laptop Pro,Laptops,75000,65903.58,0.15,56018.04,60709.16,228,273,0,1,6,6,2,12772113.32,-4691.120000000003,-0.07727202945980478,Medium,Summer,1,0.7469072
2024-06-10,LAPTOP001,Laptop Pro,Laptops,75000,77409.62,0.0,77409.62,76400.92,86,187,0,0,6,0,2,6657226.96,1008.6999999999971,0.013202720595511116,Medium,Summer,0,1.0321282666666667
2024-06-11,LAPTOP001,Laptop Pro,Laptops,75000,72545.38,0.0,72545.38,77834.29,109,78,0,0,6,1,2,7907446.95,-5288.909999999989,-0.06795089927588456,Low,Summer,0,0.9672717333333334
2024-06-12,LAPTOP001,Laptop Pro,Laptops,75000,85975.17,0.0,85975.17,64093.19,68,281,0,0,6,2,2,5846311.85,21881.979999999996,0.341408814259362,Medium,Summer,0,1.1463356
2024-06-13,LAPTOP001,Laptop Pro,Laptops,75000,72847.17,0.1,65562.46,72845.99,170,111,0,0,6,3,2,11145617.36,-7283.529999999999,-0.09998532520458571,Low,Summer,1,0.8741661333333334
2024-06-14,LAPTOP001,Laptop Pro,Laptops,75000,79329.81,0.0,79329.81,89737.68,84,235,0,0,6,4,2,6663704.33,-10407.869999999995,-0.1159810460890007,Medium,Summer,0,1.0577307999999999
2024-06-15,LAPTOP001,Laptop Pro,Laptops,75000,66092.47,0.0,66092.47,81730.16,161,74,0,1,6,5,2,10640887.2,-15637.690000000002,-0.19133316269049275,Low,Summer,0,0.8812329333333333
2024-06-16,LAPTOP001,Laptop Pro,Laptops,75000,69918.61,0.0,69918.61,62382.58,64,298,0,1,6,6,2,4474791.36,7536.029999999999,0.12080343583096433,Medium,Summer,0,0.9322481333333333
2024-06-17,LAPTOP001,Laptop Pro,Laptops,75000,83869.29,0.15,71288.9,65756.02,129,169,0,0,6,0,2,9196268.16,5532.87999999999,0.08414256215628607,Medium,Summer,1,0.9505186666666666
2024-06-18,LAPTOP001,Laptop Pro,Laptops,75000,68849.77,0.0,68849.77,70649.89,102,67,0,0,6,1,2,7022676.44,-1800.1199999999953,-0.02547944519092663,Low,Summer,0,0.9179969333333334
2024-06-19,LAPTOP001,Laptop Pro,Laptops,75000,75428.85,0.15,64114.52,62028.38,73,254,0,0,6,2,2,4680359.85,2086.1399999999994,0.03363202456681925,Medium,Summer,1,0.8548602666666666
2024-06-20,LAPTOP001,Laptop Pro,Laptops,75000,69008.52,0.0,69008.52,76200.36,135,119,0,0,6,3,2,9316150.45,-7191.8399999999965,-0.09438065646933946,Low,Summer,0,0.9201136000000001
2024-06-21,LAPTOP001,Laptop Pro,Laptops,75000,78394.74,0.05,74475.0,75988.73,106,304,0,0,6,4,2,7894350.4,-1513.729999999996,-0.019920453993638215,High,Summer,1,0.993
2024-06-22,LAPTOP001,Laptop Pro,Laptops,75000,71242.54,0.0,71242.54,80084.61,152,152,0,1,6,5,2,10828866.54,-8842.070000000007,-0.11040910357183492,Medium,Summer,0,0.9499005333333332
2024-06-23,LAPTOP001,Laptop Pro,Laptops,75000,78641.38,0.1,70777.24,76733.5,162,319,0,1,6,6,2,11465913.46,-5956.259999999995,-0.07762268109756489,High,Summer,1,0.9436965333333334
2024-06-24,LAPTOP001,Laptop Pro,Laptops,75000,74217.13,0.05,70506.27,61804.27,116,203,0,0,6,0,2,8178727.32,8702.000000000007,0.14079933312051104,Medium,Summer,1,0.9400836
2024-06-25,LAPTOP001,Laptop Pro,Laptops,75000,85296.57,0.0,85296.57,65259.09,70,133,0,0,6,1,2,5970759.82,20037.48000000001,0.3070450415413395,Low,Summer,0,1.1372876
2024-06-26,LAPTOP001,Laptop Pro,Laptops,75000,68271.01,0.0,68271.01,76074.83,109,307,0,0,6,2,2,7441539.87,-7803.820000000007,-0.10258084046983748,High,Summer,0,0.9102801333333332
2024-06-27,LAPTOP001,Laptop Pro,Laptops,75000,73883.35,0.05,70189.18,82684.9,127,180,0,0,6,3,2,8914025.7,-12495.720000000001,-0.15112457050803715,Medium,Summer,1,0.9358557333333333
2024-06-28,LAPTOP001,Laptop Pro,Laptops,75000,78710.51,0.2,62968.41,83863.5,203,349,0,0,6,4,2,12782587.44,-20895.089999999997,-0.24915594984707287,High,Summer,1,0.8395788000000001
2024-06-29,LAPTOP001,Laptop Pro,Laptops,75000,69029.45,0.15,58675.03,71979.48,227,122,0,1,6,5,2,13319231.77,-13304.449999999997,-0.18483670623905588,Low,Summer,1,0.7823337333333333
2024-06-30,LAPTOP001,Laptop Pro,Laptops,75000,86080.88,0.0,86080.88,87810.03,91,395,0,1,6,6,2,7833359.97,-1729.1499999999942,-0.019691941797537187,High,Summer,0,1.1477450666666666
2024-07-01,LAPTOP001,Laptop Pro,Laptops,75000,82695.75,0.1,74426.17,75628.74,127,268,0,0,7,0,3,9452124.12,-1202.570000000007,-0.01590096569108525,Medium,Summer,1,0.9923489333333333
2024-07-02,LAPTOP001,Laptop Pro,Laptops,75000,65755.3,0.05,62467.53,82658.11,152,116,0,0,7,1,3,9495065.28,-20190.58,-0.24426617061532138,Low,Summer,1,0.8329004
2024-07-03,LAPTOP001,Laptop Pro,Laptops,75000,82336.52,0.05,78219.7,83460.84,111,201,0,0,7,2,3,8682386.21,-5241.139999999999,-0.06279759465636818,Medium,Summer,1,1.0429293333333334
2024-07-04,LAPTOP001,Laptop Pro,Laptops,75000,64563.61,0.0,64563.61,69093.85,125,76,0,0,7,3,3,8070451.07,-4530.240000000005,-0.06556647226923966,Low,Summer,0,0.8608481333333333
2024-07-05,LAPTOP001,Laptop Pro,Laptops,75000,71853.07,0.0,71853.07,62629.28,85,392,0,0,7,4,3,6107510.88,9223.790000000008,0.14727600253427803,High,Summer,0,0.9580409333333334
2024-07-06,LAPTOP001,Laptop Pro,Laptops,75000,76210.55,0.05,72400.02,69165.73,127,265,0,1,7,5,3,9194802.91,3234.290000000008,0.04676145252858617,Medium,Summer,1,0.9653336
2024-07-08,LAPTOP001,Laptop Pro,Laptops,75000,84436.32,0.1,75992.69,74908.9,133,174,0,0,7,0,3,10107027.43,1083.7900000000081,0.014468107260953081,Medium,Summer,1,1.0132358666666668
2024-07-09,LAPTOP001,Laptop Pro,Laptops,75000,82907.06,0.15,70471.0,66255.32,158,388,0,0,7,1,3,11134418.37,4215.679999999993,0.06362779622828767,High,Summer,1,0.9396133333333333
2024-07-10,LAPTOP001,Laptop Pro,Laptops,75000,66368.24,0.1,59731.42,84523.49,199,189,0,0,7,2,3,11886552.49,-24792.070000000007,-0.2933157398020362,Medium,Summer,1,0.7964189333333334
2024-07-11,LAPTOP001,Laptop Pro,Laptops,75000,83504.42,0.2,66803.54,86041.7,206,354,0,0,7,3,3,13761528.78,-19238.160000000003,-0.22359111918988123,High,Summer,1,0.8907138666666666
2024-07-12,LAPTOP001,Laptop Pro,Laptops,75000,81525.68,0.0,81525.68,69140.37,68,286,0,0,7,4,3,5543746.57,12385.309999999998,0.1791328278977969,Medium,Summer,0,1.0870090666666665
2024-07-13,LAPTOP001,Laptop Pro,Laptops,75000,72817.05,0.05,69176.2,65205.74,150,136,0,1,7,5,3,10376430.2,3970.459999999999,0.06089126509414661,Low,Summer,1,0.9223493333333332
2024-07-14,LAPTOP001,Laptop Pro,Laptops,75000,71537.24,0.0,71537.24,89268.31,141,269,0,1,7,6,3,10086751.38,-17731.069999999992,-0.198626701905749,Medium,Summer,0,0.9538298666666667
2024-07-15,LAPTOP001,Laptop Pro,Laptops,75000,82255.81,0.05,78143.02,63975.74,100,169,0,0,7,0,3,7814302.2,14167.280000000006,0.22144769251594443,Medium,Summer,1,1.0419069333333333
2024-07-16,LAPTOP001,Laptop Pro,Laptops,75000,84512.04,0.05,80286.43,74611.86,96,73,0,0,7,1,3,7707497.75,5674.569999999992,0.07605453074082313,Low,Summer,1,1.0704857333333333
2024-07-17,LAPTOP001,Laptop Pro,Laptops,75000,80958.22,0.0,80958.22,65245.16,73,299,0,0,7,2,3,5909950.1,15713.059999999998,0.24083104401920383,Medium,Summer,0,1.0794429333333333
2024-07-18,LAPTOP001,Laptop Pro,Laptops,75000,72719.92,0.0,72719.92,64391.22,94,205,0,0,7,3,3,6835672.3,8328.699999999997,0.12934527409171617,Medium,Summer,0,0.9695989333333334
2024-07-19,LAPTOP001,Laptop Pro,Laptops,75000,65283.88,0.15,55491.3,60774.36,182,373,0,0,7,4,3,10099415.77,-5283.059999999998,-0.08692909312413981,High,Summer,1,0.739884
2024-07-21,LAPTOP001,Laptop Pro,Laptops,75000,73481.2,0.05,69807.14,69354.48,143,385,0,1,7,6,3,9982421.33,452.6600000000035,0.006526759338401838,High,Summer,1,0.9307618666666666
2024-07-22,LAPTOP001,Laptop Pro,Laptops,75000,73639.01,0.0,73639.01,63169.94,98,287,0,0,7,0,3,7216623.27,10469.069999999992,0.16572866778090958,Medium,Summer,0,0.9818534666666666
2024-07-24,LAPTOP001,Laptop Pro,Laptops,75000,67170.56,0.0,67170.56,61840.49,126,193,0,0,7,2,3,8463490.46,5330.07,0.0861906171830139,Medium,Summer,0,0.8956074666666667
2024-07-25,LAPTOP001,Laptop Pro,Laptops,75000,74095.51,0.1,66685.96,61744.91,163,336,0,0,7,3,3,10869811.25,4941.050000000003,0.08002360032592165,High,Summer,1,0.8891461333333334
2024-07-26,LAPTOP001,Laptop Pro,Laptops,75000,65050.06,0.0,65050.06,80851.06,162,174,0,0,7,4,3,10538110.14,-15801.0,-0.1954334303100046,Medium,Summer,0,0.8673341333333333
2024-07-27,LAPTOP001,Laptop Pro,Laptops,75000,69131.55,0.05,65674.97,64267.48,140,351,0,1,7,5,3,9194496.46,1407.489999999998,0.02190050084428389,High,Summer,1,0.8756662666666667
2024-07-28,LAPTOP001,Laptop Pro,Laptops,75000,70573.69,0.1,63516.32,63031.37,196,155,0,1,7,6,3,12449199.06,484.9499999999971,0.007693788029674701,Medium,Summer,1,0.8468842666666666
2024-07-29,LAPTOP001,Laptop Pro,Laptops,75000,65151.57,0.15,55378.83,75282.66,178,206,0,0,7,0,3,9857431.85,-19903.83,-0.2643879746013226,Medium,Summer,1,0.7383844
2024-07-30,LAPTOP001,Laptop Pro,Laptops,75000,82064.33,0.0,82064.33,78456.58,78,128,0,0,7,1,3,6401017.82,3607.75,0.04598403346156562,Low,Summer,0,1.0941910666666668
2024-07-31,LAPTOP001,Laptop Pro,Laptops,75000,77787.66,0.15,66119.51,75811.24,125,309,0,0,7,2,3,8264938.48,-9691.73000000001,-0.12784027803792697,High,Summer,1,0.8815934666666666
2024-08-01,LAPTOP001,Laptop Pro,Laptops,75000,66690.98,0.0,66690.98,86598.13,135,174,0,0,8,3,3,9003282.77,-19907.15000000001,-0.22987967523086247,Medium,Summer,0,0.8892130666666667
2024-08-02,LAPTOP001,Laptop Pro,Laptops,75000,68129.01,0.2,54503.21,71032.78,169,318,0,0,8,4,3,9211041.68,-16529.57,-0.23270340820111504,High,Summer,1,0.7267094666666667
2024-08-03,LAPTOP001,Laptop Pro,Laptops,75000,82369.6,0.0,82369.6,82008.43,104,214,0,1,8,5,3,8566438.68,361.1700000000128,0.004404059436328836,Medium,Summer,0,1.0982613333333333
2024-08-04,LAPTOP001,Laptop Pro,Laptops,75000,63998.2,0.0,63998.2,72484.62,161,53,0,1,8,6,3,10303710.76,-8486.419999999998,-0.1170789058423704,Low,Summer,0,0.8533093333333333
2024-08-05,LAPTOP001,Laptop Pro,Laptops,75000,64181.83,0.0,64181.83,67794.4,57,297,0,0,8,0,3,3658364.1,-3612.5699999999924,-0.05328714466091584,Medium,Summer,0,0.8557577333333334
2024-08-06,LAPTOP001,Laptop Pro,Laptops,75000,66834.97,0.0,66834.97,76059.3,119,178,0,0,8,1,3,7953361.24,-9224.330000000002,-0.12127813429784394,Medium,Summer,0,0.8911329333333333
2024-08-07,LAPTOP001,Laptop Pro,Laptops,75000,64022.72,0.0,64022.72,67236.04,155,316,0,0,8,2,3,9923521.2,-3213.3199999999924,-0.04779163079800644,High,Summer,0,0.8536362666666667
2024-08-08,LAPTOP001,Laptop Pro,Laptops,75000,81784.59,0.0,81784.59,88787.3,88,228,0,0,8,3,3,7197043.48,-7002.710000000006,-0.07887062676756705,Medium,Summer,0,1.0904612
2024-08-09,LAPTOP001,Laptop Pro,Laptops,75000,66219.06,0.0,66219.06,76438.78,131,97,0,0,8,4,3,8674697.45,-10219.720000000001,-0.13369810454850276,Low,Summer,0,0.8829208
2024-08-10,LAPTOP001,Laptop Pro,Laptops,75000,82748.03,0.2,66198.43,62942.48,96,297,0,1,8,5,3,6355049.04,3255.94999999999,0.05172897540738766,Medium,Summer,1,0.8826457333333333
2024-08-11,LAPTOP001,Laptop Pro,Laptops,75000,67126.09,0.0,67126.09,69740.28,153,144,0,1,8,6,3,10270292.53,-2614.1900000000023,-0.03748465019067894,Low,Summer,0,0.8950145333333333
2024-08-12,LAPTOP001,Laptop Pro,Laptops,75000,74460.41,0.2,59568.33,71276.65,139,307,0,0,8,0,3,8279997.36,-11708.319999999992,-0.16426585705136246,High,Summer,1,0.7942444000000001
2024-08-13,LAPTOP001,Laptop Pro,Laptops,75000,74087.55,0.0,74087.55,83550.5,120,187,0,0,8,1,3,8890506.27,-9462.949999999997,-0.11326024380464506,Medium,Summer,0,0.987834
2024-08-14,LAPTOP001,Laptop Pro,Laptops,75000,85245.03,0.2,68196.02,83607.1,171,220,0,0,8,2,3,11661520.17,-15411.080000000002,-0.1843274076005507,Medium,Summer,1,0.9092802666666667
2024-08-15,LAPTOP001,Laptop Pro,Laptops,75000,79233.03,0.05,75271.38,73128.09,129,91,1,0,8,3,3,9710007.94,2143.290000000008,0.029308710237064967,Low,Summer,1,1.0036184000000001
2024-08-16,LAPTOP001,Laptop Pro,Laptops,75000,82669.61,0.0,82669.61,61152.79,77,391,0,0,8,4,3,6365560.01,21516.82,0.35185344773312877,High,Summer,0,1.1022614666666666
2024-08-17,LAPTOP001,Laptop Pro,Laptops,75000,74133.24,0.1,66719.92,79116.04,192,199,0,1,8,5,3,12810224.38,-12396.119999999995,-0.15668276622540758,Medium,Summer,1,0.8895989333333333
2024-08-18,LAPTOP001,Laptop Pro,Laptops,75000,83890.15,0.0,83890.15,79100.09,94,105,0,1,8,6,3,7885674.02,4790.059999999998,0.0605569475331823,Low,Summer,0,1.1185353333333332
2024-08-19,LAPTOP001,Laptop Pro,Laptops,75000,65249.67,0.0,65249.67,75552.24,93,257,0,0,8,0,3,6068219.39,-10302.570000000007,-0.13636352807011423,Medium,Summer,0,0.8699956
2024-08-20,LAPTOP001,Laptop Pro,Laptops,75000,80342.26,0.15,68290.92,75366.66,169,88,0,0,8,1,3,11541165.62,-7075.740000000005,-0.09388421883097918,Low,Summer,1,0.9105456
2024-08-21,LAPTOP001,Laptop Pro,Laptops,75000,64687.64,0.0,64687.64,62543.76,93,399,0,0,8,2,3,6015950.54,2143.8799999999974,0.03427807985960545,High,Summer,0,0.8625018666666666
2024-08-22,LAPTOP001,Laptop Pro,Laptops,75000,65371.9,0.15,55566.11,62137.7,200,199,0,0,8,3,3,11113222.59,-6571.5899999999965,-0.10575850087788889,Medium,Summer,1,0.7408814666666667
2024-08-23,LAPTOP001,Laptop Pro,Laptops,75000,85271.28,0.0,85271.28,82125.25,74,125,0,0,8,4,3,6310074.83,3146.029999999999,0.038307706825854396,Low,Summer,0,1.1369504
2024-08-24,LAPTOP001,Laptop Pro,Laptops,75000,70422.05,0.2,56337.64,70491.1,135,207,0,1,8,5,3,7605581.46,-14153.460000000006,-0.20078364502752838,Medium,Summer,1,0.7511685333333333
2024-08-25,LAPTOP001,Laptop Pro,Laptops,75000,78630.84,0.0,78630.84,65555.87,85,122,0,1,8,6,3,6683621.29,13074.970000000001,0.19944773824220474,Low,Summer,0,1.0484111999999999
2024-08-26,LAPTOP001,Laptop Pro,Laptops,75000,65963.9,0.0,65963.9,79809.08,131,205,0,0,8,0,3,8641271.18,-13845.180000000008,-0.17347875705370877,Medium,Summer,0,0.8795186666666666
2024-08-27,LAPTOP001,Laptop Pro,Laptops,75000,69713.54,0.1,62742.19,60628.35,142,63,0,0,8,1,3,8909391.0,2113.840000000004,0.03486553732700962,Low,Summer,1,0.8365625333333334
2024-08-28,LAPTOP001,Laptop Pro,Laptops,75000,85526.85,0.0,85526.85,68863.34,68,261,0,0,8,2,3,5815825.85,16663.51000000001,0.2419794044262159,Medium,Summer,0,1.140358
2024-08-29,LAPTOP001,Laptop Pro,Laptops,75000,77804.93,0.0,77804.93,71458.19,81,180,0,0,8,3,3,6302199.35,6346.739999999991,0.0888175309226275,Medium,Summer,0,1.0373990666666666
2024-08-30,LAPTOP001,Laptop Pro,Laptops,75000,66481.19,0.05,63157.13,78450.39,178,371,0,0,8,4,3,11241969.97,-15293.260000000002,-0.19494179697513297,High,Summer,1,0.8420950666666667
2024-08-31,LAPTOP001,Laptop Pro,Laptops,75000,78237.85,0.0,78237.85,75909.06,90,281,0,1,8,5,3,7041406.11,2328.790000000008,0.03067868315060163,Medium,Summer,0,1.0431713333333335
2024-09-01,LAPTOP001,Laptop Pro,Laptops,75000,85541.0,0.1,76986.9,83961.43,128,153,0,1,9,6,3,9854322.91,-6974.529999999999,-0.08306826122423117,Medium,Autumn,1,1.026492
2024-09-02,LAPTOP001,Laptop Pro,Laptops,75000,85799.33,0.0,85799.33,78056.45,76,77,0,0,9,0,3,6520749.26,7742.880000000005,0.09919590245264812,Low,Autumn,0,1.1439910666666666
2024-09-03,LAPTOP001,Laptop Pro,Laptops,75000,80581.65,0.05,76552.56,84353.09,80,379,0,0,9,1,3,6124205.14,-7800.529999999999,-0.09247473921820765,High,Autumn,1,1.0207008
2024-09-04,LAPTOP001,Laptop Pro,Laptops,75000,66632.15,0.0,66632.15,70148.03,143,236,0,0,9,2,3,9528398.06,-3515.8800000000047,-0.050120865831870184,Medium,Autumn,0,0.8884286666666666
2024-09-05,LAPTOP001,Laptop Pro,Laptops,75000,68803.85,0.2,55043.08,71165.01,231,294,0,0,9,3,3,12714951.71,-16121.929999999993,-0.22654293170196974,Medium,Autumn,1,0.7339077333333334
2024-09-06,LAPTOP001,Laptop Pro,Laptops,75000,73636.61,0.0,73636.61,78388.19,120,174,0,0,9,4,3,8836393.47,-4751.580000000002,-0.060616018816099744,Medium,Autumn,0,0.9818214666666667
2024-09-07,LAPTOP001,Laptop Pro,Laptops,75000,69165.59,0.1,62249.03,63645.04,158,355,0,1,9,5,3,9835346.33,-1396.010000000002,-0.021934309413585127,High,Autumn,1,0.8299870666666667
2024-09-08,LAPTOP001,Laptop Pro,Laptops,75000,83705.81,0.15,71149.94,79374.32,161,194,0,1,9,6,3,11455140.13,-8224.380000000005,-0.103615123883896,Medium,Autumn,1,0.9486658666666667
2024-09-09,LAPTOP001,Laptop Pro,Laptops,75000,82108.81,0.15,69792.49,85841.1,178,229,0,0,9,0,3,12423062.37,-16048.61,-0.18695718018524926,Medium,Autumn,1,0.9305665333333334
2024-09-10,LAPTOP001,Laptop Pro,Laptops,75000,84425.85,0.2,67540.68,67567.23,182,241,0,0,9,1,3,12292403.32,-26.55000000000291,-0.00039294196313809093,Medium,Autumn,1,0.9005423999999999
2024-09-11,LAPTOP001,Laptop Pro,Laptops,75000,74112.14,0.0,74112.14,85259.96,116,125,0,0,9,2,3,8597008.09,-11147.820000000007,-0.13075094100442936,Low,Autumn,0,0.9881618666666666
2024-09-12,LAPTOP001,Laptop Pro,Laptops,75000,81220.07,0.0,81220.07,79684.86,77,348,0,0,9,3,3,6253945.2,1535.2100000000064,0.01926601866402233,High,Autumn,0,1.0829342666666668
2024-09-13,LAPTOP001,Laptop Pro,Laptops,75000,76013.11,0.0,76013.11,89540.09,118,230,0,0,9,4,3,8969546.47,-13526.979999999996,-0.1510717713149495,Medium,Autumn,0,1.0135081333333333
2024-09-14,LAPTOP001,Laptop Pro,Laptops,75000,64721.41,0.0,64721.41,64944.44,133,97,0,1,9,5,3,8607947.4,-223.02999999999884,-0.0034341661888223044,Low,Autumn,0,0.8629521333333334
2024-09-15,LAPTOP001,Laptop Pro,Laptops,75000,80084.55,0.1,72076.09,84533.56,88,373,0,1,9,6,3,6342696.2,-12457.470000000001,-0.14736715217009672,High,Autumn,1,0.9610145333333333
2024-09-16,LAPTOP001,Laptop Pro,Laptops,75000,75131.69,0.05,71375.1,85221.09,139,234,0,0,9,0,3,9921139.08,-13845.98999999999,-0.16247140232541019,Medium,Autumn,1,0.9516680000000001
2024-09-17,LAPTOP001,Laptop Pro,Laptops,75000,75950.34,0.05,72152.82,77710.43,122,112,0,0,9,1,3,8802644.07,-5557.609999999986,-0.07151691220856694,Low,Autumn,1,0.9620376
2024-09-18,LAPTOP001,Laptop Pro,Laptops,75000,70444.84,0.15,59878.11,76950.66,118,250,0,0,9,2,3,7065617.47,-17072.550000000003,-0.22186359415240886,Medium,Autumn,1,0.7983748
2024-09-19,LAPTOP001,Laptop Pro,Laptops,75000,83399.77,0.0,83399.77,79088.74,86,164,0,0,9,3,3,7172379.84,4311.029999999999,0.05450877078077105,Medium,Autumn,0,1.1119969333333335
2024-09-20,LAPTOP001,Laptop Pro,Laptops,75000,67351.61,0.1,60616.45,73846.72,139,376,0,0,9,4,3,8425686.63,-13230.270000000004,-0.17915853270124935,High,Autumn,1,0.8082193333333333
2024-09-22,LAPTOP001,Laptop Pro,Laptops,75000,65981.51,0.0,65981.51,72044.83,164,196,0,1,9,6,3,10820967.19,-6063.320000000007,-0.08416037625461822,Medium,Autumn,0,0.8797534666666667
2024-09-23,LAPTOP001,Laptop Pro,Laptops,75000,68340.8,0.0,68340.8,76652.55,133,63,0,0,9,0,3,9089326.64,-8311.75,-0.1084340964521076,Low,Autumn,0,0.9112106666666667
2024-09-24,LAPTOP001,Laptop Pro,Laptops,75000,77609.67,0.15,65968.22,65640.74,60,397,0,0,9,1,3,3958093.3,327.4799999999959,0.004988974834835742,High,Autumn,1,0.8795762666666667
2024-09-25,LAPTOP001,Laptop Pro,Laptops,75000,81385.32,0.0,81385.32,76626.8,71,326,0,0,9,2,3,5778357.38,4758.520000000004,0.06209994414486843,High,Autumn,0,1.0851376000000001
2024-09-26,LAPTOP001,Laptop Pro,Laptops,75000,80872.29,0.2,64697.83,61059.34,190,136,0,0,9,3,3,12292588.4,3638.4900000000052,0.0595894092533592,Low,Autumn,1,0.8626377333333334
2024-09-27,LAPTOP001,Laptop Pro,Laptops,75000,68305.81,0.15,58059.94,88742.2,130,353,0,0,9,4,3,7547792.29,-30682.259999999995,-0.34574599232383235,High,Autumn,1,0.7741325333333333
2024-09-29,LAPTOP001,Laptop Pro,Laptops,75000,83474.64,0.0,83474.64,89890.03,85,344,0,1,9,6,3,7095344.58,-6415.389999999999,-0.07136931648593287,High,Autumn,0,1.1129952
2024-10-01,LAPTOP001,Laptop Pro,Laptops,75000,77093.5,0.0,77093.5,71745.77,69,288,0,0,10,1,4,5319451.33,5347.729999999996,0.0745372166191818,Medium,Autumn,0,1.0279133333333332
2024-10-02,LAPTOP001,Laptop Pro,Laptops,75000,79401.41,0.1,71461.27,60096.55,191,97,1,0,10,2,4,13649102.09,11364.720000000001,0.18910769420207982,Low,Autumn,1,0.9528169333333334
2024-10-03,LAPTOP001,Laptop Pro,Laptops,75000,71748.59,0.05,68161.16,83825.92,85,369,0,0,10,3,4,5793698.86,-15664.759999999995,-0.18687250912366957,High,Autumn,1,0.9088154666666667
2024-10-04,LAPTOP001,Laptop Pro,Laptops,75000,76984.55,0.0,76984.55,74429.19,117,252,0,0,10,4,4,9007192.47,2555.3600000000006,0.03433276648583708,Medium,Autumn,0,1.0264606666666667
2024-10-05,LAPTOP001,Laptop Pro,Laptops,75000,65209.21,0.0,65209.21,77399.51,195,57,0,1,10,5,4,12715795.15,-12190.299999999996,-0.1574984131036488,Low,Autumn,0,0.8694561333333333
2024-10-06,LAPTOP001,Laptop Pro,Laptops,75000,76364.85,0.1,68728.37,78104.63,60,365,0,1,10,6,4,4123702.01,-9376.26000000001,-0.12004742868636609,High,Autumn,1,0.9163782666666666
2024-10-07,LAPTOP001,Laptop Pro,Laptops,75000,81862.25,0.0,81862.25,68094.62,101,264,0,0,10,0,4,8268087.5,13767.630000000005,0.20218381422790824,Medium,Autumn,0,1.0914966666666666
2024-10-08,LAPTOP001,Laptop Pro,Laptops,75000,74960.75,0.0,74960.75,62311.75,93,171,0,0,10,1,4,6971350.02,12649.0,0.20299542221170164,Medium,Autumn,0,0.9994766666666667
2024-10-09,LAPTOP001,Laptop Pro,Laptops,75000,71270.36,0.2,57016.29,83546.91,181,307,0,0,10,2,4,10319948.44,-26530.620000000003,-0.31755357559004876,High,Autumn,1,0.7602172
2024-10-10,LAPTOP001,Laptop Pro,Laptops,75000,81493.84,0.2,65195.07,75518.07,226,81,0,0,10,3,4,14734085.68,-10323.000000000007,-0.136695760365698,Low,Autumn,1,0.8692676
2024-10-11,LAPTOP001,Laptop Pro,Laptops,75000,67067.68,0.05,63714.3,69845.78,79,227,0,0,10,4,4,5033429.52,-6131.479999999996,-0.08778597647560091,Medium,Autumn,1,0.8495240000000001
2024-10-12,LAPTOP001,Laptop Pro,Laptops,75000,65743.51,0.05,62456.33,66618.36,224,292,0,1,10,5,4,13990218.86,-4162.029999999999,-0.062475719906644335,Medium,Autumn,1,0.8327510666666667
