Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue
2023-09-25,PHONE001,SmartPhone X,Phones,25000,27250.03,0.0,27250.03,25527.07,80,101,0,0,9,0,3,2180002.09
2023-09-26,PHONE001,SmartPhone X,Phones,25000,22237.86,0.0,22237.86,28652.96,90,214,0,0,9,1,3,2001407.64
2023-09-27,PHONE001,SmartPhone X,Phones,25000,23573.41,0.0,23573.41,22900.46,121,93,0,0,9,2,3,2852382.48
2023-09-28,PHONE001,SmartPhone X,Phones,25000,26295.27,0.0,26295.27,27966.81,86,295,0,0,9,3,3,2261393.43
2023-09-29,PHONE001,SmartPhone X,Phones,25000,25936.56,0.05,24639.73,25717.46,126,169,0,0,9,4,3,3104605.72
2023-09-30,PHONE001,SmartPhone X,Phones,25000,28045.65,0.0,28045.65,20121.57,79,90,0,1,9,5,3,2215606.58
2023-10-01,PHONE001,SmartPhone X,Phones,25000,21638.77,0.0,21638.77,25488.59,84,335,0,1,10,6,4,1817656.55
2023-10-02,PHONE001,SmartPhone X,Phones,25000,23550.82,0.05,22373.28,23529.59,222,113,1,0,10,0,4,4966868.89
2023-10-03,PHONE001,SmartPhone X,Phones,25000,23755.37,0.1,21379.84,27326.99,109,374,0,0,10,1,4,2330402.26
2023-10-04,PHONE001,SmartPhone X,Phones,25000,21762.65,0.2,17410.12,27837.6,349,246,0,0,10,2,4,6076131.6
2023-10-05,PHONE001,SmartPhone X,Phones,25000,24495.75,0.0,24495.75,26854.44,123,123,0,0,10,3,4,3012977.45
2023-10-06,PHONE001,SmartPhone X,Phones,25000,21674.39,0.0,21674.39,23739.21,139,220,0,0,10,4,4,3012740.55
2023-10-07,PHONE001,SmartPhone X,Phones,25000,26063.01,0.1,23456.71,26714.79,204,297,0,1,10,5,4,4785168.27
2023-10-08,PHONE001,SmartPhone X,Phones,25000,22742.44,0.1,20468.2,24183.34,274,374,0,1,10,6,4,5608285.96
2023-10-09,PHONE001,SmartPhone X,Phones,25000,22010.3,0.0,22010.3,22778.53,143,231,0,0,10,0,4,3147472.43
2023-10-10,PHONE001,SmartPhone X,Phones,25000,24490.14,0.05,23265.63,29803.69,145,86,0,0,10,1,4,3373517.05
2023-10-11,PHONE001,SmartPhone X,Phones,25000,25140.26,0.1,22626.23,21793.65,98,236,0,0,10,2,4,2217370.71
2023-10-12,PHONE001,SmartPhone X,Phones,25000,22099.78,0.0,22099.78,24036.01,166,70,0,0,10,3,4,3668562.86
2023-10-13,PHONE001,SmartPhone X,Phones,25000,26534.16,0.05,25207.45,24227.29,66,363,0,0,10,4,4,1663691.72
2023-10-14,PHONE001,SmartPhone X,Phones,25000,24232.09,0.0,24232.09,22642.76,128,235,0,1,10,5,4,3101707.88
2023-10-15,PHONE001,SmartPhone X,Phones,25000,24872.8,0.05,23629.16,22685.34,154,81,0,1,10,6,4,3638890.31
2023-10-16,PHONE001,SmartPhone X,Phones,25000,26175.67,0.0,26175.67,29685.37,83,370,0,0,10,0,4,2172580.65
2023-10-17,PHONE001,SmartPhone X,Phones,25000,21827.35,0.0,21827.35,20755.84,169,201,0,0,10,1,4,3688821.47
2023-10-18,PHONE001,SmartPhone X,Phones,25000,23479.68,0.2,18783.74,20920.67,206,319,0,0,10,2,4,3869451.42
2023-10-19,PHONE001,SmartPhone X,Phones,25000,25927.37,0.0,25927.37,26485.05,105,214,0,0,10,3,4,2722373.41
2023-10-20,PHONE001,SmartPhone X,Phones,25000,21363.33,0.15,18158.83,29650.15,198,339,0,0,10,4,4,3595448.46
2023-10-21,PHONE001,SmartPhone X,Phones,25000,26320.2,0.0,26320.2,27066.3,131,208,0,1,10,5,4,3447945.83
2023-10-22,PHONE001,SmartPhone X,Phones,25000,23596.81,0.0,23596.81,22710.96,154,54,0,1,10,6,4,3633908.04
2023-10-23,PHONE001,SmartPhone X,Phones,25000,27745.72,0.05,26358.43,29467.34,47,288,0,0,10,0,4,1238846.28
2023-10-24,PHONE001,SmartPhone X,Phones,25000,22411.21,0.1,20170.09,29447.36,262,276,0,0,10,1,4,5284564.4
2023-10-25,PHONE001,SmartPhone X,Phones,25000,27872.45,0.15,23691.59,22026.33,169,107,0,0,10,2,4,4003877.97
2023-10-26,PHONE001,SmartPhone X,Phones,25000,26508.55,0.05,25183.12,26801.12,104,376,0,0,10,3,4,2619044.44
2023-10-27,PHONE001,SmartPhone X,Phones,25000,21365.46,0.0,21365.46,25829.26,160,216,0,0,10,4,4,3418473.87
2023-10-28,PHONE001,SmartPhone X,Phones,25000,24626.91,0.05,23395.56,29575.81,183,277,0,1,10,5,4,4281387.76
2023-10-29,PHONE001,SmartPhone X,Phones,25000,27548.51,0.0,27548.51,21885.41,106,171,0,1,10,6,4,2920142.28
2023-10-30,PHONE001,SmartPhone X,Phones,25000,28577.55,0.05,27148.67,21018.93,82,89,0,0,10,0,4,2226191.31
2023-10-31,PHONE001,SmartPhone X,Phones,25000,24501.87,0.2,19601.5,20926.25,95,323,0,0,10,1,4,1862142.19
2023-11-01,PHONE001,SmartPhone X,Phones,25000,28109.11,0.0,28109.11,24340.21,135,188,1,0,11,2,4,3794730.52
2023-11-02,PHONE001,SmartPhone X,Phones,25000,24508.02,0.0,24508.02,27234.48,139,297,0,0,11,3,4,3406615.46
2023-11-03,PHONE001,SmartPhone X,Phones,25000,25670.9,0.1,23103.81,26132.92,228,69,0,0,11,4,4,5267669.69
2023-11-04,PHONE001,SmartPhone X,Phones,25000,23065.17,0.0,23065.17,27140.53,60,347,0,1,11,5,4,1383909.94
2023-11-05,PHONE001,SmartPhone X,Phones,25000,22744.53,0.0,22744.53,28774.7,242,105,0,1,11,6,4,5504175.66
2023-11-06,PHONE001,SmartPhone X,Phones,25000,21353.09,0.15,18150.13,22483.76,96,275,0,0,11,0,4,1742412.28
2023-11-07,PHONE001,SmartPhone X,Phones,25000,23281.05,0.0,23281.05,22475.6,145,130,0,0,11,1,4,3375751.88
2023-11-08,PHONE001,SmartPhone X,Phones,25000,24692.05,0.2,19753.64,27327.33,134,368,0,0,11,2,4,2646988.18
2023-11-09,PHONE001,SmartPhone X,Phones,25000,26296.54,0.05,24981.71,20811.49,168,200,0,0,11,3,4,4196927.39
2023-11-10,PHONE001,SmartPhone X,Phones,25000,27538.69,0.0,27538.69,28050.9,139,61,0,0,11,4,4,3827877.74
2023-11-11,PHONE001,SmartPhone X,Phones,25000,28245.33,0.0,28245.33,25442.54,55,344,0,1,11,5,4,1553493.08
2023-11-12,PHONE001,SmartPhone X,Phones,25000,25875.88,0.2,20700.7,27428.81,368,375,0,1,11,6,4,7617858.21
2023-11-13,PHONE001,SmartPhone X,Phones,25000,25160.87,0.2,20128.69,20684.59,302,73,0,0,11,0,4,6078865.63
2023-11-14,PHONE001,SmartPhone X,Phones,25000,28155.75,0.15,23932.39,25844.49,73,212,0,0,11,1,4,1747064.26
2023-11-15,PHONE001,SmartPhone X,Phones,25000,23266.4,0.1,20939.76,23684.49,237,390,0,0,11,2,4,4962723.41
2023-11-16,PHONE001,SmartPhone X,Phones,25000,26248.47,0.05,24936.05,27873.87,172,218,0,0,11,3,4,4289000.46
2023-11-17,PHONE001,SmartPhone X,Phones,25000,25976.85,0.2,20781.48,22483.84,231,273,0,0,11,4,4,4800522.65
2023-11-18,PHONE001,SmartPhone X,Phones,25000,24457.01,0.2,19565.61,24425.46,285,258,0,1,11,5,4,5576198.28
2023-11-19,PHONE001,SmartPhone X,Phones,25000,28272.1,0.1,25444.89,20640.06,194,64,0,1,11,6,4,4936309.47
2023-11-20,PHONE001,SmartPhone X,Phones,25000,23442.87,0.2,18754.3,24439.19,54,290,0,0,11,0,4,1012732.13
2023-11-21,PHONE001,SmartPhone X,Phones,25000,23507.85,0.0,23507.85,25026.31,149,141,0,0,11,1,4,3502668.99
2023-11-22,PHONE001,SmartPhone X,Phones,25000,24933.22,0.15,21193.24,29271.11,124,248,0,0,11,2,4,2627961.17
2023-11-23,PHONE001,SmartPhone X,Phones,25000,26983.31,0.1,24284.97,24096.71,197,51,0,0,11,3,4,4784140.06
2023-11-24,PHONE001,SmartPhone X,Phones,25000,23201.77,0.0,23201.77,21594.92,45,373,0,0,11,4,4,1044079.85
2023-11-25,PHONE001,SmartPhone X,Phones,25000,21778.69,0.2,17422.95,21856.47,391,384,0,1,11,5,4,6812374.1
2023-11-26,PHONE001,SmartPhone X,Phones,25000,27862.68,0.2,22290.14,28141.26,345,368,0,1,11,6,4,7690099.57
2023-11-27,PHONE001,SmartPhone X,Phones,25000,22078.24,0.15,18766.5,22891.87,335,235,0,0,11,0,4,6286778.55
2023-11-28,PHONE001,SmartPhone X,Phones,25000,23124.68,0.15,19655.98,25150.06,237,224,0,0,11,1,4,4658466.2
2023-11-29,PHONE001,SmartPhone X,Phones,25000,23926.64,0.15,20337.65,23537.89,246,365,0,0,11,2,4,5003061.43
2023-11-30,PHONE001,SmartPhone X,Phones,25000,27169.7,0.0,27169.7,23077.96,132,233,0,0,11,3,4,3586399.92
2023-12-01,PHONE001,SmartPhone X,Phones,25000,28396.11,0.0,28396.11,23267.43,94,139,0,0,12,4,4,2669234.59
2023-12-02,PHONE001,SmartPhone X,Phones,25000,25042.26,0.2,20033.8,29411.21,154,312,0,1,12,5,4,3085205.96
2023-12-03,PHONE001,SmartPhone X,Phones,25000,22019.26,0.0,22019.26,23927.31,213,99,0,1,12,6,4,4690102.32
2023-12-04,PHONE001,SmartPhone X,Phones,25000,25023.49,0.1,22521.14,21938.63,109,293,0,0,12,0,4,2454804.72
2023-12-05,PHONE001,SmartPhone X,Phones,25000,26327.06,0.15,22378.0,28379.08,272,233,0,0,12,1,4,6086815.32
2023-12-06,PHONE001,SmartPhone X,Phones,25000,26862.67,0.0,26862.67,24392.11,120,113,0,0,12,2,4,3223520.27
2023-12-07,PHONE001,SmartPhone X,Phones,25000,22452.74,0.0,22452.74,26736.45,102,283,0,0,12,3,4,2290179.54
2023-12-08,PHONE001,SmartPhone X,Phones,25000,26454.62,0.15,22486.43,22295.98,194,89,0,0,12,4,4,4362367.16
2023-12-09,PHONE001,SmartPhone X,Phones,25000,22489.63,0.05,21365.15,20019.92,94,244,0,1,12,5,4,2008324.29
2023-12-10,PHONE001,SmartPhone X,Phones,25000,26743.01,0.0,26743.01,25149.33,124,120,0,1,12,6,4,3316132.98
2023-12-11,PHONE001,SmartPhone X,Phones,25000,21876.66,0.0,21876.66,20191.29,107,338,0,0,12,0,4,2340802.36
2023-12-12,PHONE001,SmartPhone X,Phones,25000,27931.42,0.0,27931.42,22415.37,96,242,0,0,12,1,4,2681415.99
2023-12-13,PHONE001,SmartPhone X,Phones,25000,22040.09,0.1,19836.08,22223.61,243,328,0,0,12,2,4,4820167.93
2023-12-14,PHONE001,SmartPhone X,Phones,25000,25808.15,0.0,25808.15,22453.52,106,222,0,0,12,3,4,2735663.38
2023-12-15,PHONE001,SmartPhone X,Phones,25000,24182.75,0.2,19346.2,22342.03,203,242,0,0,12,4,4,3927278.03
2023-12-16,PHONE001,SmartPhone X,Phones,25000,28448.97,0.0,28448.97,26163.0,124,118,0,1,12,5,4,3527672.41
2023-12-17,PHONE001,SmartPhone X,Phones,25000,24368.31,0.2,19494.65,24289.44,119,323,0,1,12,6,4,2319863.42
2023-12-18,PHONE001,SmartPhone X,Phones,25000,26473.22,0.2,21178.58,27021.46,263,60,0,0,12,0,4,5569966.24
2023-12-19,PHONE001,SmartPhone X,Phones,25000,25000.85,0.0,25000.85,24119.58,66,391,0,0,12,1,4,1650055.81
2023-12-20,PHONE001,SmartPhone X,Phones,25000,25985.64,0.2,20788.51,25325.04,263,128,0,0,12,2,4,5467379.06
2023-12-21,PHONE001,SmartPhone X,Phones,25000,25792.28,0.0,25792.28,21172.04,112,229,0,0,12,3,4,2888735.83
2023-12-22,PHONE001,SmartPhone X,Phones,25000,22321.31,0.05,21205.25,26920.74,208,219,0,0,12,4,4,4410691.79
2023-12-23,PHONE001,SmartPhone X,Phones,25000,24188.95,0.0,24188.95,28956.75,168,51,0,1,12,5,4,4063742.81
2023-12-24,PHONE001,SmartPhone X,Phones,25000,25058.54,0.2,20046.83,24192.72,43,257,0,1,12,6,4,862013.71
2023-12-25,PHONE001,SmartPhone X,Phones,25000,27195.69,0.2,21756.55,20690.46,255,373,1,0,12,0,4,5547919.91
2023-12-26,PHONE001,SmartPhone X,Phones,25000,25455.09,0.15,21636.82,26284.26,271,102,0,0,12,1,4,5863579.34
2023-12-27,PHONE001,SmartPhone X,Phones,25000,23149.54,0.15,19677.11,20099.79,108,301,0,0,12,2,4,2125128.04
2023-12-28,PHONE001,SmartPhone X,Phones,25000,25267.42,0.2,20213.94,28361.18,330,342,0,0,12,3,4,6670600.07
2023-12-29,PHONE001,SmartPhone X,Phones,25000,27574.95,0.0,27574.95,24850.95,105,237,0,0,12,4,4,2895369.36
2023-12-30,PHONE001,SmartPhone X,Phones,25000,27186.69,0.0,27186.69,24512.94,118,119,0,1,12,5,4,3208029.01
2023-12-31,PHONE001,SmartPhone X,Phones,25000,27662.31,0.2,22129.84,28825.6,117,301,0,1,12,6,4,2589191.76
2024-01-01,PHONE001,SmartPhone X,Phones,25000,21817.75,0.0,21817.75,23878.26,207,94,1,0,1,0,1,4516273.83
2024-01-02,PHONE001,SmartPhone X,Phones,25000,28013.31,0.0,28013.31,22034.73,67,337,0,0,1,1,1,1876891.45
2024-01-03,PHONE001,SmartPhone X,Phones,25000,27830.13,0.0,27830.13,23894.05,84,253,0,0,1,2,1,2337730.79
2024-01-04,PHONE001,SmartPhone X,Phones,25000,28510.49,0.05,27084.97,20665.65,92,161,0,0,1,3,1,2491817.14
2024-01-05,PHONE001,SmartPhone X,Phones,25000,21805.79,0.0,21805.79,23754.69,159,372,0,0,1,4,1,3467120.72
2024-01-06,PHONE001,SmartPhone X,Phones,25000,24501.04,0.15,20825.89,29971.82,268,104,0,1,1,5,1,5581337.31
2024-01-07,PHONE001,SmartPhone X,Phones,25000,23658.72,0.15,20109.91,22201.11,99,267,0,1,1,6,1,1990880.96
2024-01-08,PHONE001,SmartPhone X,Phones,25000,24044.0,0.1,21639.6,20687.14,160,107,0,0,1,0,1,3462335.94
2024-01-09,PHONE001,SmartPhone X,Phones,25000,24731.79,0.05,23495.2,27227.38,112,363,0,0,1,1,1,2631462.34
2024-01-10,PHONE001,SmartPhone X,Phones,25000,26565.74,0.0,26565.74,20083.64,75,288,0,0,1,2,1,1992430.68
2024-01-11,PHONE001,SmartPhone X,Phones,25000,26212.63,0.0,26212.63,24839.89,83,205,0,0,1,3,1,2175648.47
2024-01-12,PHONE001,SmartPhone X,Phones,25000,27283.71,0.15,23191.15,27728.1,179,259,0,0,1,4,1,4151216.45
2024-01-13,PHONE001,SmartPhone X,Phones,25000,21748.47,0.05,20661.05,27665.15,226,206,0,1,1,5,1,4669397.57
2024-01-14,PHONE001,SmartPhone X,Phones,25000,27114.7,0.1,24403.23,27517.47,182,343,0,1,1,6,1,4441387.83
2024-01-15,PHONE001,SmartPhone X,Phones,25000,25135.06,0.0,25135.06,21403.25,104,239,0,0,1,0,1,2614046.29
2024-01-16,PHONE001,SmartPhone X,Phones,25000,25903.55,0.1,23313.2,27422.53,144,95,0,0,1,1,1,3357100.52
2024-01-17,PHONE001,SmartPhone X,Phones,25000,22712.31,0.0,22712.31,28904.1,102,365,0,0,1,2,1,2316656.03
2024-01-18,PHONE001,SmartPhone X,Phones,25000,28061.71,0.0,28061.71,27587.15,91,274,0,0,1,3,1,2553615.94
2024-01-19,PHONE001,SmartPhone X,Phones,25000,26156.0,0.15,22232.6,28891.28,201,73,0,0,1,4,1,4468751.84
2024-01-20,PHONE001,SmartPhone X,Phones,25000,25992.93,0.2,20794.35,21564.77,72,318,0,1,1,5,1,1497193.05
2024-01-21,PHONE001,SmartPhone X,Phones,25000,26622.98,0.15,22629.53,22709.43,179,139,0,1,1,6,1,4050686.15
2024-01-22,PHONE001,SmartPhone X,Phones,25000,23603.7,0.0,23603.7,22415.01,108,366,0,0,1,0,1,2549199.71
2024-01-23,PHONE001,SmartPhone X,Phones,25000,24436.38,0.05,23214.56,29078.39,152,214,0,0,1,1,1,3528613.46
2024-01-24,PHONE001,SmartPhone X,Phones,25000,22659.4,0.0,22659.4,20769.72,132,82,0,0,1,2,1,2991041.18
2024-01-25,PHONE001,SmartPhone X,Phones,25000,24120.99,0.0,24120.99,28218.31,85,211,0,0,1,3,1,2050284.21
2024-01-26,PHONE001,SmartPhone X,Phones,25000,27221.81,0.0,27221.81,22719.46,116,95,1,0,1,4,1,3157730.06
2024-01-27,PHONE001,SmartPhone X,Phones,25000,23230.46,0.0,23230.46,29390.68,98,326,0,1,1,5,1,2276585.56
2024-01-28,PHONE001,SmartPhone X,Phones,25000,23683.84,0.0,23683.84,22695.12,123,203,0,1,1,6,1,2913112.14
2024-01-29,PHONE001,SmartPhone X,Phones,25000,26459.81,0.0,26459.81,22187.16,92,111,0,0,1,0,1,2434302.26
2024-01-30,PHONE001,SmartPhone X,Phones,25000,23234.76,0.0,23234.76,26619.69,121,337,0,0,1,1,1,2811406.29
2024-01-31,PHONE001,SmartPhone X,Phones,25000,27085.19,0.0,27085.19,27608.51,87,250,0,0,1,2,1,2356411.47
2024-02-01,PHONE001,SmartPhone X,Phones,25000,21912.89,0.05,20817.24,26989.49,163,87,0,0,2,3,1,3393210.57
2024-02-02,PHONE001,SmartPhone X,Phones,25000,24492.6,0.05,23267.97,20311.49,80,294,0,0,2,4,1,1861437.35
2024-02-03,PHONE001,SmartPhone X,Phones,25000,21502.57,0.15,18277.19,28791.86,271,390,0,1,2,5,1,4953117.7
2024-02-04,PHONE001,SmartPhone X,Phones,25000,25430.03,0.15,21615.52,20389.79,197,193,0,1,2,6,1,4258258.32
2024-02-05,PHONE001,SmartPhone X,Phones,25000,23672.71,0.1,21305.43,28979.19,202,307,0,0,2,0,1,4303697.79
2024-02-06,PHONE001,SmartPhone X,Phones,25000,23689.68,0.1,21320.71,29009.61,207,100,0,0,2,1,1,4413387.32
2024-02-07,PHONE001,SmartPhone X,Phones,25000,27440.62,0.15,23324.52,28448.71,92,386,0,0,2,2,1,2145856.29
2024-02-08,PHONE001,SmartPhone X,Phones,25000,25575.27,0.0,25575.27,20672.56,74,312,0,0,2,3,1,1892569.83
2024-02-09,PHONE001,SmartPhone X,Phones,25000,28741.69,0.05,27304.61,23266.39,92,220,0,0,2,4,1,2512024.11
2024-02-10,PHONE001,SmartPhone X,Phones,25000,27299.99,0.15,23204.99,28580.23,214,225,0,1,2,5,1,4965867.8
2024-02-11,PHONE001,SmartPhone X,Phones,25000,23061.22,0.2,18448.98,20403.51,219,325,0,1,2,6,1,4040326.38
2024-02-12,PHONE001,SmartPhone X,Phones,25000,22225.61,0.1,20003.04,20224.26,172,153,0,0,2,0,1,3440523.66
2024-02-13,PHONE001,SmartPhone X,Phones,25000,27128.04,0.05,25771.64,25661.81,98,55,0,0,2,1,1,2525620.23
2024-02-14,PHONE001,SmartPhone X,Phones,25000,26157.57,0.0,26157.57,22320.18,46,208,0,0,2,2,1,1203247.99
2024-02-15,PHONE001,SmartPhone X,Phones,25000,26982.65,0.15,22935.25,26237.43,174,294,0,0,2,3,1,3990733.99
2024-02-16,PHONE001,SmartPhone X,Phones,25000,21542.04,0.0,21542.04,28371.2,151,143,0,0,2,4,1,3252847.3
2024-02-17,PHONE001,SmartPhone X,Phones,25000,25475.47,0.05,24201.69,26246.14,154,313,0,1,2,5,1,3727060.55
2024-02-18,PHONE001,SmartPhone X,Phones,25000,25652.02,0.0,25652.02,25809.5,126,187,0,1,2,6,1,3232155.0
2024-02-19,PHONE001,SmartPhone X,Phones,25000,26925.48,0.2,21540.38,24422.94,198,292,0,0,2,0,1,4264995.44
2024-02-20,PHONE001,SmartPhone X,Phones,25000,24169.23,0.0,24169.23,22288.75,104,188,0,0,2,1,1,2513599.77
2024-02-21,PHONE001,SmartPhone X,Phones,25000,28211.37,0.15,23979.66,29291.4,145,294,0,0,2,2,1,3477050.83
2024-02-22,PHONE001,SmartPhone X,Phones,25000,25207.58,0.1,22686.82,22116.36,162,132,0,0,2,3,1,3675265.31
2024-02-23,PHONE001,SmartPhone X,Phones,25000,28608.38,0.15,24317.13,26495.09,144,291,0,0,2,4,1,3501666.24
2024-02-24,PHONE001,SmartPhone X,Phones,25000,26613.25,0.0,26613.25,25931.58,87,204,0,1,2,5,1,2315352.86
2024-02-25,PHONE001,SmartPhone X,Phones,25000,24660.73,0.05,23427.7,26747.86,159,270,0,1,2,6,1,3725003.65
2024-02-26,PHONE001,SmartPhone X,Phones,25000,24048.42,0.0,24048.42,29416.92,105,165,0,0,2,0,1,2525084.06
2024-02-27,PHONE001,SmartPhone X,Phones,25000,25002.7,0.0,25002.7,26908.84,109,56,0,0,2,1,1,2725293.85
2024-02-28,PHONE001,SmartPhone X,Phones,25000,26114.79,0.2,20891.83,22752.88,50,316,0,0,2,2,1,1044591.69
2024-02-29,PHONE001,SmartPhone X,Phones,25000,26019.55,0.0,26019.55,25993.02,84,232,0,0,2,3,1,2185642.41
2024-03-01,PHONE001,SmartPhone X,Phones,25000,26538.54,0.15,22557.76,24551.72,170,62,0,0,3,4,1,3834819.55
2024-03-02,PHONE001,SmartPhone X,Phones,25000,27530.25,0.0,27530.25,21697.28,53,364,0,1,3,5,1,1459103.41
2024-03-03,PHONE001,SmartPhone X,Phones,25000,27093.27,0.15,23029.28,26096.97,194,170,0,1,3,6,1,4467680.12
2024-03-04,PHONE001,SmartPhone X,Phones,25000,27536.16,0.1,24782.55,28028.11,146,205,0,0,3,0,1,3618251.73
2024-03-05,PHONE001,SmartPhone X,Phones,25000,25269.51,0.0,25269.51,24884.96,94,111,0,0,3,1,1,2375334.23
2024-03-06,PHONE001,SmartPhone X,Phones,25000,22402.68,0.2,17922.15,25726.07,103,285,0,0,3,2,1,1845981.06
2024-03-07,PHONE001,SmartPhone X,Phones,25000,28159.81,0.0,28159.81,25831.91,79,206,0,0,3,3,1,2224624.7
2024-03-08,PHONE001,SmartPhone X,Phones,25000,23911.93,0.0,23911.93,20519.89,85,121,0,0,3,4,1,2032514.47
2024-03-09,PHONE001,SmartPhone X,Phones,25000,24425.01,0.2,19540.01,20845.65,124,344,0,1,3,5,1,2422961.35
2024-03-10,PHONE001,SmartPhone X,Phones,25000,27857.3,0.0,27857.3,28829.15,100,244,0,1,3,6,1,2785729.75
2024-03-11,PHONE001,SmartPhone X,Phones,25000,22834.24,0.0,22834.24,28629.97,144,100,0,0,3,0,1,3288130.38
2024-03-12,PHONE001,SmartPhone X,Phones,25000,22724.9,0.2,18179.92,27374.26,93,395,0,0,3,1,1,1690732.7
2024-03-13,PHONE001,SmartPhone X,Phones,25000,27269.8,0.1,24542.82,29972.38,116,279,0,0,3,2,1,2846967.36
2024-03-14,PHONE001,SmartPhone X,Phones,25000,27980.24,0.0,27980.24,26226.31,90,189,0,0,3,3,1,2518221.96
2024-03-15,PHONE001,SmartPhone X,Phones,25000,24737.57,0.1,22263.81,28473.88,142,255,0,0,3,4,1,3161461.62
2024-03-16,PHONE001,SmartPhone X,Phones,25000,23764.59,0.2,19011.67,20670.17,291,259,0,1,3,5,1,5532397.22
2024-03-17,PHONE001,SmartPhone X,Phones,25000,27377.3,0.0,27377.3,28525.47,112,147,0,1,3,6,1,3066258.08
2024-03-18,PHONE001,SmartPhone X,Phones,25000,21888.28,0.2,17510.62,23855.98,128,237,0,0,3,0,1,2241359.48
2024-03-19,PHONE001,SmartPhone X,Phones,25000,22830.95,0.2,18264.76,22293.66,234,352,0,0,3,1,1,4273953.51
2024-03-20,PHONE001,SmartPhone X,Phones,25000,23264.22,0.0,23264.22,21009.78,96,256,0,0,3,2,1,2233364.76
2024-03-21,PHONE001,SmartPhone X,Phones,25000,22354.57,0.0,22354.57,29730.77,148,108,0,0,3,3,1,3308475.88
2024-03-22,PHONE001,SmartPhone X,Phones,25000,28508.21,0.2,22806.57,24397.4,100,237,0,0,3,4,1,2280656.88
2024-03-23,PHONE001,SmartPhone X,Phones,25000,27237.2,0.0,27237.2,23262.54,84,153,0,1,3,5,1,2287924.71
2024-03-24,PHONE001,SmartPhone X,Phones,25000,22993.79,0.1,20694.42,21296.79,141,264,0,1,3,6,1,2917912.58
2024-03-25,PHONE001,SmartPhone X,Phones,25000,23914.9,0.2,19131.92,26739.94,224,244,0,0,3,0,1,4285549.74
2024-03-26,PHONE001,SmartPhone X,Phones,25000,22828.8,0.0,22828.8,28090.24,115,129,0,0,3,1,1,2625312.24
2024-03-27,PHONE001,SmartPhone X,Phones,25000,23819.84,0.15,20246.86,28646.59,115,206,0,0,3,2,1,2328389.22
2024-03-28,PHONE001,SmartPhone X,Phones,25000,21870.53,0.0,21870.53,24845.38,126,80,0,0,3,3,1,2755686.31
2024-03-29,PHONE001,SmartPhone X,Phones,25000,25475.56,0.0,25475.56,28038.05,71,291,0,0,3,4,1,1808764.95
2024-03-30,PHONE001,SmartPhone X,Phones,25000,25605.24,0.2,20484.19,25055.09,224,67,0,1,3,5,1,4588459.57
2024-03-31,PHONE001,SmartPhone X,Phones,25000,25929.99,0.2,20743.99,22736.4,66,260,0,1,3,6,1,1369103.4
2024-04-01,PHONE001,SmartPhone X,Phones,25000,21867.04,0.1,19680.34,24595.84,191,69,0,0,4,0,2,3758944.59
2024-04-02,PHONE001,SmartPhone X,Phones,25000,27417.86,0.0,27417.86,20569.79,67,204,0,0,4,1,2,1836996.56
2024-04-03,PHONE001,SmartPhone X,Phones,25000,24688.24,0.0,24688.24,27250.06,109,95,0,0,4,2,2,2691017.69
2024-04-04,PHONE001,SmartPhone X,Phones,25000,26254.09,0.0,26254.09,27770.49,104,213,0,0,4,3,2,2730425.62
2024-04-05,PHONE001,SmartPhone X,Phones,25000,23604.07,0.0,23604.07,25380.23,126,87,0,0,4,4,2,2974112.34
2024-04-06,PHONE001,SmartPhone X,Phones,25000,28670.88,0.15,24370.25,28895.19,83,307,0,1,4,5,2,2022730.83
2024-04-07,PHONE001,SmartPhone X,Phones,25000,22713.75,0.1,20442.37,24893.93,231,76,0,1,4,6,2,4722188.39
2024-04-08,PHONE001,SmartPhone X,Phones,25000,24944.27,0.0,24944.27,24831.81,83,390,0,0,4,0,2,2070374.25
2024-04-09,PHONE001,SmartPhone X,Phones,25000,23960.53,0.0,23960.53,28597.95,113,277,0,0,4,1,2,2707539.7
2024-04-10,PHONE001,SmartPhone X,Phones,25000,23711.75,0.05,22526.16,24539.9,149,128,0,0,4,2,2,3356397.97
2024-04-11,PHONE001,SmartPhone X,Phones,25000,22195.02,0.05,21085.26,21964.19,145,399,0,0,4,3,2,3057363.35
2024-04-12,PHONE001,SmartPhone X,Phones,25000,22566.19,0.0,22566.19,25677.27,130,269,0,0,4,4,2,2933604.34
2024-04-13,PHONE001,SmartPhone X,Phones,25000,24922.18,0.1,22429.97,26447.45,165,104,0,1,4,5,2,3700944.24
2024-04-14,PHONE001,SmartPhone X,Phones,25000,25394.97,0.1,22855.47,23721.73,109,227,0,1,4,6,2,2491246.26
2024-04-15,PHONE001,SmartPhone X,Phones,25000,22309.18,0.05,21193.72,25708.77,145,82,0,0,4,0,2,3073089.07
2024-04-16,PHONE001,SmartPhone X,Phones,25000,23339.82,0.1,21005.84,22187.1,74,256,0,0,4,1,2,1554432.21
2024-04-17,PHONE001,SmartPhone X,Phones,25000,27442.83,0.1,24698.55,22857.08,132,124,0,0,4,2,2,3260208.46
2024-04-18,PHONE001,SmartPhone X,Phones,25000,28524.45,0.0,28524.45,25712.6,66,58,0,0,4,3,2,1882613.63
